,price,Año de fabricación,Kilometraje,Transmisión,Combustible,Cilindrada,Categoría,Marca,Tracción,Número cilindros,link,cluster
2193,9000.0,2019.0,30000.0,Mecánica,Dual,1600.0,Sedan,Renault,4x2,4.0,https://neoauto.com/auto/usado/renault-logan-2019-1585339,3
2194,20000.0,2015.0,106555.0,Mecánica,Diesel,3500.0,Pick Up,Volkswagen,4x4,4.0,https://neoauto.com/auto/usado/volkswagen-amarok-2015-1652352,1
2195,11000.0,2015.0,85000.0,Mecánica,Dual,1591.0,Sedan,Kia,4x2,4.0,https://neoauto.com/auto/usado/kia-cerato-2015-1649748,0
2196,11000.0,2021.0,25411.0,Mecánica,Dual,1599.0,Sedan,Volkswagen,4x2,4.0,https://neoauto.com/auto/usado/volkswagen-gol-2021-1681641,3
2197,12000.0,2009.0,101000.0,Automática,Gas GLP,2360.0,Camionetas Suv,Dodge,4x4,4.0,https://neoauto.com/auto/usado/dodge-journey-2009-1682121,0
2198,20000.0,2018.0,96995.0,Mecánica,Diesel,2477.0,Pick Up,Mitsubishi,4x2,4.0,https://neoauto.com/auto/usado/mitsubishi-l200-2018-1683400,1
2199,13650.0,2020.0,13000.0,Mecánica,Gasolina,1598.0,Camionetas Suv,Volkswagen,Delantera,4.0,https://neoauto.com/auto/usado/volkswagen-crossfox-2020-1690917,3
2200,13500.0,2014.0,57500.0,Mecánica,Gasolina,1800.0,Hatchback,Hyundai,4x2,4.0,https://neoauto.com/auto/usado/hyundai-i30-2014-1690877,1
2201,14500.0,2012.0,111000.0,Automática - Secuencial,Gasolina,2500.0,Sedan,Toyota,4x2,4.0,https://neoauto.com/auto/usado/toyota-camry-2012-1690874,1
2202,13600.0,2011.0,35000.0,Automática,Gasolina,1600.0,Sedan,Toyota,4x2,4.0,https://neoauto.com/auto/usado/toyota-corolla-2011-1690873,0
2203,31000.0,2016.0,94700.0,Automática,Gasolina,2700.0,Camionetas Suv,Toyota,4x4,4.0,https://neoauto.com/auto/usado/toyota-land-cruiser-prado-2016-1690848,1
2204,12400.0,2022.0,45000.0,Mecánica,Gasolina,1600.0,Sedan,Nissan,Delantera,4.0,https://neoauto.com/auto/usado/nissan-versa-2022-1690814,3
2205,16900.0,2018.0,78000.0,Mecánica,Gasolina,2000.0,Camionetas Suv,Hyundai,4x2,4.0,https://neoauto.com/auto/usado/hyundai-creta-2018-1690797,1
2206,21000.0,2018.0,49000.0,Automática - Secuencial,Gasolina,1600.0,Hatchback,Mercedes Benz,4x2,4.0,https://neoauto.com/auto/usado/mercedes-benz-a200-2018-1690774,3
2207,11000.0,2018.0,130000.0,Mecánica,Diesel,2200.0,Pick Up,Mahindra,4x4,4.0,https://neoauto.com/auto/usado/mahindra-pik-up-2018-1690765,1
2208,25200.0,2019.0,68000.0,Automática,Gasolina,2000.0,Deportivo,Bmw,4x2,4.0,https://neoauto.com/auto/usado/bmw-420i-gran-coupe-2019-1690761,2
2209,14000.0,2020.0,51300.0,Mecánica,Gas GLP,1600.0,Camionetas Suv,Jinbei,4x2,4.0,https://neoauto.com/auto/usado/jinbei-konect-2020-1690651,3
2210,16000.0,2013.0,74000.0,Automática - Secuencial,Gasolina,2000.0,Camionetas Suv,Mazda,4x4,4.0,https://neoauto.com/auto/usado/mazda-cx-5-2013-1690572,1
2211,21500.0,2017.0,52402.5,Mecánica,Diesel,2000.0,Vans,Hyundai,4x2,4.0,https://neoauto.com/auto/usado/hyundai-h-1-2017-1690550,1
2212,23400.0,2021.0,15000.0,Automática,Gasolina,1600.0,Hatchback,Subaru,AWD,4.0,https://neoauto.com/auto/usado/subaru-xv-2021-1690506,3
2213,27900.0,2020.0,24000.0,Automática - Secuencial,Gasolina,1400.0,Camionetas Suv,Volkswagen,4x2,4.0,https://neoauto.com/auto/usado/volkswagen-tiguan-2020-1679246,3
2214,19900.0,2019.0,48000.0,Automática - Secuencial,Gasolina,2000.0,Camionetas Suv,Mitsubishi,4x2,4.0,https://neoauto.com/auto/usado/mitsubishi-asx-2019-1679250,2
2215,33500.0,2017.0,75000.0,Automática - Secuencial,Gasolina,2000.0,Sedan,Mercedes Benz,Posterior,4.0,https://neoauto.com/auto/usado/mercedes-benz-e-220-2017-1602297,2
2216,12599.0,2021.0,34898.0,Mecánica,Dual,1496.0,Sedan,Toyota,4x2,4.0,https://neoauto.com/auto/usado/toyota-etios-2021-1690450,3
2217,10700.0,2014.0,52402.5,Mecánica,Dual,2000.0,Sedan,Mazda,4x2,4.0,https://neoauto.com/auto/usado/mazda-3-2014-1690435,1
2218,31900.0,2018.0,33000.0,Automática - Secuencial,Gasolina,2000.0,Camionetas Suv,Ford,AWD,4.0,https://neoauto.com/auto/usado/ford-edge-titanium-2018-1690367,2
2219,19900.0,2017.0,89500.0,Mecánica,Diesel,2100.0,Vans,Peugeot,Delantera,4.0,https://neoauto.com/auto/usado/peugeot-boxer-2017-1674348,1
2220,34900.0,2016.0,60000.0,Automática,Gasolina,2000.0,Camionetas Suv,Toyota,4x4,4.0,https://neoauto.com/auto/usado/toyota-land-cruiser-prado-2016-1690293,2
2221,24500.0,2019.0,42000.0,Automática - Secuencial,Gasolina,1200.0,Sedan,Audi,Delantera,4.0,https://neoauto.com/auto/usado/audi-a3-sedan-2019-1690285,3
2222,24000.0,2018.0,42000.0,Automática - Secuencial,Gasolina,2000.0,Camionetas Suv,Toyota,4x2,4.0,https://neoauto.com/auto/usado/toyota-rav4-2018-1690277,2
2223,7000.0,2006.0,52402.5,Mecánica,Gasolina,2000.0,Sedan,Volkswagen,4x2,4.0,https://neoauto.com/auto/usado/volkswagen-bora-2006-1690205,0
2224,41500.0,2020.0,9400.0,Automática - Secuencial,Gasolina,2000.0,Camionetas Suv,Mercedes Benz,4x2,4.0,https://neoauto.com/auto/usado/mercedes-benz-glb-200-2020-1690199,2
2225,7600.0,2006.0,126000.0,Automática,Gasolina,1497.0,Sedan,Toyota,Delantera,4.0,https://neoauto.com/auto/usado/toyota-yaris-2006-1690130,0
2226,14555.0,2022.0,11000.0,Mecánica,Gasolina,1600.0,Camionetas Suv,Volkswagen,4x2,4.0,https://neoauto.com/auto/usado/volkswagen-crossfox-2022-1690178,3
2227,13500.0,2014.0,90383.0,Mecánica,Diesel,2000.0,Pick Up,Nissan,4x2,4.0,https://neoauto.com/auto/usado/nissan-frontier-2014-1690176,0
2228,15500.0,2014.0,104000.0,Automática - Secuencial,Dual,2400.0,Camionetas Suv,Hyundai,4x2,4.0,https://neoauto.com/auto/usado/hyundai-santa-fe-2014-1690159,1
2229,17000.0,2016.0,120000.0,Automática - Secuencial,Gasolina,2400.0,Camionetas Suv,Mitsubishi,4x4,4.0,https://neoauto.com/auto/usado/mitsubishi-outlander-2016-1690123,1
2230,37500.0,2019.0,50300.0,Automática - Secuencial,Gasolina,2000.0,Camionetas Suv,Volvo,4x4,4.0,https://neoauto.com/auto/usado/volvo-xc-40-2019-1690098,2
2231,15650.0,2018.0,52402.5,Mecánica,Gasolina,2000.0,Camionetas Suv,Mazda,4x2,4.0,https://neoauto.com/auto/usado/mazda-cx-3-2018-1690097,1
2232,17500.0,2015.0,75000.0,Mecánica,Gasolina,2000.0,Camionetas Suv,Nissan,4x2,4.0,https://neoauto.com/auto/usado/nissan-qashqai-2015-1690089,1
2233,28500.0,2018.0,35000.0,Automática - Secuencial,Gasolina,2000.0,Sedan,Mercedes Benz,4x2,4.0,https://neoauto.com/auto/usado/mercedes-benz-c-200-2018-1690076,2
2234,23400.0,2020.0,35000.0,Mecánica,Gasolina,1998.0,Camionetas Suv,Nissan,4x2,4.0,https://neoauto.com/auto/usado/nissan-qashqai-2020-1690073,2
2235,31500.0,2021.0,23300.0,Automática - Secuencial,Gasolina,2000.0,Camionetas Suv,Volkswagen,4 Motion,4.0,https://neoauto.com/auto/usado/volkswagen-tiguan-allspace-2021-1690048,2
2236,7000.0,2009.0,85000.0,Mecánica,Gasolina,1600.0,Sedan,Suzuki,4x2,4.0,https://neoauto.com/auto/usado/suzuki-sx-4-2009-1690019,0
2237,11900.0,2018.0,52402.5,Mecánica,Gas GLP,2000.0,Sedan,Hyundai,4x2,4.0,https://neoauto.com/auto/usado/hyundai-accent-2018-1689991,1
2238,15500.0,2017.0,52402.5,Automática,Gasolina,2000.0,Sedan,Nissan,4x2,4.0,https://neoauto.com/auto/usado/nissan-sentra-2017-1689984,1
2239,31900.0,2019.0,49000.0,Automática - Secuencial,Gasolina,2000.0,Sedan,Bmw,Posterior,4.0,https://neoauto.com/auto/usado/bmw-520-i-2019-1689932,2
2240,30500.0,2020.0,5600.0,Automática - Secuencial,Gasolina,1500.0,Sedan,Honda,4x2,4.0,https://neoauto.com/auto/usado/honda-civic-2020-1689905,2
2241,21500.0,2018.0,83000.0,Automática,Gasolina,1600.0,Camionetas Suv,Peugeot,4x2,4.0,https://neoauto.com/auto/usado/peugeot-3008-2018-1689889,3
2242,34500.0,2019.0,25000.0,Automática - Secuencial,Gasolina,2000.0,Camionetas Suv,Toyota,4x2,4.0,https://neoauto.com/auto/usado/toyota-fortuner-2019-1689795,2
2243,19600.0,2013.0,37000.0,Automática - Secuencial,Gasolina,1600.0,Deportivo,Mercedes Benz,Posterior,4.0,https://neoauto.com/auto/usado/mercedes-benz-c-180-sport-coupe-2013-1689784,3
2244,8700.0,2019.0,75000.0,Mecánica,Gasolina,1250.0,Vans,Chevrolet,4x2,4.0,https://neoauto.com/auto/usado/chevrolet-n300-max-2019-1671125,3
2245,12800.0,2021.0,17700.0,Mecánica,Gas GNV,1600.0,Sedan,Nissan,Delantera,4.0,https://neoauto.com/auto/usado/nissan-versa-2021-1689661,3
2246,33500.0,2022.0,10950.0,Automática - Secuencial,Gasolina,2000.0,Camionetas Suv,Mazda,AWD,4.0,https://neoauto.com/auto/usado/mazda-cx-5-2022-1689636,2
2247,29500.0,2020.0,52402.5,Automática,Gasolina,2000.0,Camionetas Suv,Nissan,4x2,4.0,https://neoauto.com/auto/usado/nissan-x-trail-2020-1689621,2
2248,16000.0,2021.0,33000.0,Automática,Dual,1598.0,Sedan,Nissan,4x2,4.0,https://neoauto.com/auto/usado/nissan-versa-sense-2021-1689590,3
2249,27000.0,2020.0,52402.5,Automática,Gasolina,2000.0,Camionetas Suv,Mitsubishi,4x2,4.0,https://neoauto.com/auto/usado/mitsubishi-outlander-2020-1689572,2
2250,8400.0,2010.0,140000.0,Mecánica,Gasolina,1300.0,Sedan,Toyota,4x2,4.0,https://neoauto.com/auto/usado/toyota-yaris-2010-1689568,0
2251,16200.0,2013.0,81000.0,Automática,Gasolina,2400.0,Camionetas Suv,Honda,4x2,4.0,https://neoauto.com/auto/usado/honda-cr-v-2013-1689562,1
2252,8300.0,2009.0,152000.0,Automática - Secuencial,Gasolina,1800.0,Sedan,Volkswagen,4x2,4.0,https://neoauto.com/auto/usado/volkswagen-passat-2009-1689550,0
2253,16500.0,2016.0,67000.0,Automática - Secuencial,Dual,1800.0,Sedan,Toyota,Delantera,4.0,https://neoauto.com/auto/usado/toyota-corolla-2016-1689535,1
2254,21300.0,2021.0,14500.0,Automática,Gasolina,1600.0,Camionetas Suv,Subaru,AWD,4.0,https://neoauto.com/auto/usado/subaru-new-xv-2021-1689522,3
2255,13900.0,2015.0,81500.0,Mecánica,Gasolina,2000.0,Sedan,Mazda,4x2,4.0,https://neoauto.com/auto/usado/mazda-3-2015-1689518,1
2256,16000.0,2019.0,38000.0,Automática - Secuencial,Gasolina,1600.0,Sedan,Mazda,Posterior,4.0,https://neoauto.com/auto/usado/mazda-3-2019-1670812,3
2257,11800.0,2016.0,68500.0,Mecánica,Diesel,2771.0,Pick Up,Jmc,4x2,4.0,https://neoauto.com/auto/usado/jmc-boarding-2016-1661227,1
2258,23400.0,2022.0,8000.0,Automática - Secuencial,Gas GLP,1500.0,Camionetas Suv,Chery,4x2,4.0,https://neoauto.com/auto/usado/chery-tiggo-8-2022-1689368,3
2259,36500.0,2022.0,31500.0,Mecánica,Diesel,2800.0,Pick Up,Toyota,4x4,4.0,https://neoauto.com/auto/usado/toyota-hilux-sr-2022-1689341,2
2260,16000.0,2012.0,98000.0,Automática,Gasolina,2400.0,Camionetas Suv,Honda,4x4,4.0,https://neoauto.com/auto/usado/honda-cr-v-2012-1689325,1
2261,12900.0,2019.0,20000.0,Automática - Secuencial,Gasolina,1600.0,Sedan,Renault,4x2,4.0,https://neoauto.com/auto/usado/renault-logan-2019-1689322,3
2262,11490.0,2018.0,55000.0,Automática - Secuencial,Gasolina,1600.0,Hatchback,Volkswagen,Delantera,4.0,https://neoauto.com/auto/usado/volkswagen-1600-2018-1689277,3
2263,17000.0,2019.0,27000.0,Automática - Secuencial,Gasolina,2000.0,Hatchback,Mazda,Delantera,4.0,https://neoauto.com/auto/usado/mazda-3-sport-2019-1689281,3
2264,10800.0,2021.0,17500.0,Mecánica,Gasolina,1600.0,Sedan,Volkswagen,4x2,4.0,https://neoauto.com/auto/usado/volkswagen-gol-sedan-2021-1689260,3
2265,29500.0,2020.0,50000.0,Mecánica,Gasolina,2000.0,Camionetas Suv,Toyota,4x2,4.0,https://neoauto.com/auto/usado/toyota-rav4-2020-1689213,2
2266,8200.0,2017.0,52402.5,Mecánica,Gasolina,2000.0,Vans,Baic,4x2,4.0,https://neoauto.com/auto/usado/baic-grand-plus-2017-1689216,1
2267,32700.0,2021.0,13500.0,Automática,Gasolina,1395.0,Camionetas Suv,Audi,4x2,4.0,https://neoauto.com/auto/usado/audi-q2-2021-1689203,2
2268,8750.0,2005.0,160000.0,Automática - Secuencial,Diesel,2500.0,Camionetas Suv,Kia,4WD,4.0,https://neoauto.com/auto/usado/kia-sorento-2005-1689161,0
2269,8000.0,2017.0,36000.0,Automática,Gasolina,1598.0,Sedan,Volkswagen,4x2,4.0,https://neoauto.com/auto/usado/volkswagen-gol-sedan-2017-1689094,3
2270,28500.0,2017.0,50000.0,Automática - Secuencial,Gasolina,1500.0,Camionetas Suv,Honda,4x2,4.0,https://neoauto.com/auto/usado/honda-cr-v-2017-1689084,2
2271,8800.0,2014.0,84000.0,Automática,Dual,1500.0,Sedan,Nissan,Delantera,4.0,https://neoauto.com/auto/usado/nissan-versa-sense-2014-1688989,0
2272,19000.0,2015.0,93000.0,Mecánica,Diesel,2500.0,Pick Up,Mitsubishi,4x4,4.0,https://neoauto.com/auto/usado/mitsubishi-l200-2015-1689015,1
2273,25500.0,2018.0,11500.0,Automática - Secuencial,Gasolina,1400.0,Camionetas Suv,Volkswagen,4x2,4.0,https://neoauto.com/auto/usado/volkswagen-tiguan-2018-1677476,3
2274,19800.0,2012.0,130000.0,Mecánica,Diesel,2000.0,Pick Up,Toyota,4x4,4.0,https://neoauto.com/auto/usado/toyota-hilux-2012-1688935,0
2275,18000.0,2017.0,62300.0,Mecánica,Gasolina,2000.0,Camionetas Suv,Mazda,4x2,4.0,https://neoauto.com/auto/usado/mazda-cx-5-2017-1688909,1
2276,14000.0,2012.0,107656.0,Automática - Secuencial,Gasolina,2500.0,Camionetas Suv,Nissan,4x4,4.0,https://neoauto.com/auto/usado/nissan-x-trail-extreme-2012-1688898,1
2277,35700.0,2018.0,41000.0,Automática,Gasolina,2000.0,Camionetas Suv,Mercedes Benz,4 Matic,4.0,https://neoauto.com/auto/usado/mercedes-benz-glc-250-4matic-2018-1688895,2
2278,22000.0,2023.0,52402.5,Mecánica,Dual,1600.0,Camionetas Suv,Hyundai,4x2,4.0,https://neoauto.com/auto/usado/hyundai-venue-2023-1688808,3
2279,31990.0,2022.0,10000.0,Mecánica,Gasolina,2000.0,Camionetas Suv,Hyundai,4x4,4.0,https://neoauto.com/auto/usado/hyundai-tucson-2022-1688725,2
2280,41800.0,2023.0,10778.0,Automática - Secuencial,Diesel,3000.0,Pick Up,Mazda,4x4,4.0,https://neoauto.com/auto/usado/mazda-bt-50-2023-1688692,2
2281,18800.0,2012.0,75000.0,Automática - Secuencial,Gas,2000.0,Camionetas Suv,Audi,4x2,4.0,https://neoauto.com/auto/usado/audi-q5-2012-1688601,1
2282,23500.0,2018.0,36000.0,Automática,Gasolina,2000.0,Camionetas Suv,Kia,4x2,4.0,https://neoauto.com/auto/usado/kia-sportage-2018-1688580,2
2283,12500.0,2017.0,46100.0,Mecánica,Gasolina,1600.0,Sedan,Mazda,4x2,4.0,https://neoauto.com/auto/usado/mazda-3-2017-1688547,3
2284,22900.0,2018.0,37000.0,Automática,Gasolina,1595.0,Deportivo,Mercedes Benz,4x2,4.0,https://neoauto.com/auto/usado/mercedes-benz-cla-180-coupe-2018-1688466,3
2285,13500.0,2022.0,24402.0,Mecánica,Dual,2200.0,Pick Up,Great Wall,Posterior,4.0,https://neoauto.com/auto/usado/great-wall-wingle-5-2022-1688445,3
2286,16800.0,2014.0,102200.0,Automática - Secuencial,Gasolina,2000.0,Sedan,Bmw,Posterior,4.0,https://neoauto.com/auto/usado/bmw-320i-2014-1658400,1
2287,18900.0,2020.0,39000.0,Automática - Secuencial,Dual,1600.0,Sedan,Volkswagen,4x2,4.0,https://neoauto.com/auto/usado/volkswagen-virtus-2020-1688315,3
2288,27600.0,2022.0,14200.0,Automática - Secuencial,Gasolina,2000.0,Camionetas Suv,Mazda,4x2,4.0,https://neoauto.com/auto/usado/mazda-cx-30-2022-1688311,2
2289,24000.0,2019.0,28000.0,Mecánica,Diesel,2000.0,Pick Up,Mitsubishi,4x4,4.0,https://neoauto.com/auto/usado/mitsubishi-l200-2019-1688240,2
2290,16200.0,2014.0,84300.0,Automática,Gasolina,2400.0,Camionetas Suv,Honda,4x2,4.0,https://neoauto.com/auto/usado/honda-cr-v-2014-1674784,1
2291,10900.0,2015.0,50000.0,Automática,Gasolina,1600.0,Hatchback,Suzuki,4x2,4.0,https://neoauto.com/auto/usado/suzuki-sx-4-2015-1688111,3
2292,16700.0,2018.0,76000.0,Automática - Secuencial,Gasolina,2500.0,Hatchback,Mazda,4x2,4.0,https://neoauto.com/auto/usado/mazda-3-sport-2018-1688099,1
2293,13400.0,2017.0,67000.0,Mecánica,Gasolina,2000.0,Sedan,Volkswagen,4x2,4.0,https://neoauto.com/auto/usado/volkswagen-jetta-2017-1673421,1
2294,10300.0,2021.0,5250.0,Mecánica,Gasolina,1000.0,Hatchback,Fiat,4x2,4.0,https://neoauto.com/auto/usado/fiat-mobi-2021-1676040,3
2295,27000.0,2016.0,103000.0,Automática - Secuencial,Gasolina,2000.0,Camionetas Suv,Mercedes Benz,4 Matic,4.0,https://neoauto.com/auto/usado/mercedes-benz-glc-250-4matic-2016-1687982,1
2296,13000.0,2011.0,81000.0,Mecánica,Gasolina,2000.0,Camionetas Suv,Nissan,4x2,4.0,https://neoauto.com/auto/usado/nissan-x-trail-2011-1687961,0
2297,25900.0,2016.0,32000.0,Automática - Secuencial,Gasolina,1600.0,Camionetas Suv,Mercedes Benz,4x2,4.0,https://neoauto.com/auto/usado/mercedes-benz-gla-200-2016-1687931,2
2298,19500.0,2013.0,98000.0,Mecánica,Diesel,1968.0,Pick Up,Volkswagen,4x4,4.0,https://neoauto.com/auto/usado/volkswagen-amarok-2013-1687928,1
2299,18500.0,2014.0,98500.0,Mecánica,Gas GLP,2000.0,Camionetas Suv,Toyota,4x2,4.0,https://neoauto.com/auto/usado/toyota-rav4-2014-1687917,1
2300,12000.0,2022.0,25000.0,Mecánica,Gasolina,1500.0,Camionetas Suv,Chery,4x2,4.0,https://neoauto.com/auto/usado/chery-tiggo-2-2022-1687877,3
2301,19000.0,2020.0,55000.0,Mecánica,Gasolina,2000.0,Camionetas Suv,Jeep,4x2,4.0,https://neoauto.com/auto/usado/jeep-renegade-2020-1687786,3
2302,12000.0,2008.0,119000.0,Automática,Diesel,2000.0,Vans,Kia,4x2,4.0,https://neoauto.com/auto/usado/kia-carnival-2008-1687770,0
2303,9500.0,2014.0,87000.0,Mecánica,Gasolina,1400.0,Hatchback,Hyundai,Delantera,4.0,https://neoauto.com/auto/usado/hyundai-accent-hb-2014-1687764,0
2304,15700.0,2017.0,54000.0,Automática - Secuencial,Gasolina,2000.0,Hatchback,Mazda,4 Matic,4.0,https://neoauto.com/auto/usado/mazda-3-2017-1687749,1
2305,12600.0,2011.0,67000.0,Automática - Secuencial,Gasolina,1800.0,Sedan,Mercedes Benz,Posterior,4.0,https://neoauto.com/auto/usado/mercedes-benz-e-200-2011-1687732,0
2306,30000.0,2019.0,22000.0,Automática - Secuencial,Gasolina,1332.0,Hatchback,Mercedes Benz,4x2,4.0,https://neoauto.com/auto/usado/mercedes-benz-a200-2019-1687669,3
2307,5200.0,2004.0,52402.5,Automática,Gas GLP,2000.0,Sedan,Hyundai,4x2,4.0,https://neoauto.com/auto/usado/hyundai-sonata-2004-1687579,0
2308,20900.0,2019.0,9500.0,Automática - Secuencial,Gasolina,2000.0,Sedan,Mazda,4x2,4.0,https://neoauto.com/auto/usado/mazda-3-2019-1687503,2
2309,14900.0,2018.0,34500.0,Automática,Gasolina,1600.0,Sedan,Mazda,4x2,4.0,https://neoauto.com/auto/usado/mazda-3-2018-1687467,3
2310,9000.0,2007.0,91000.0,Automática,Gasolina,2360.0,Camionetas Suv,Jeep,4x2,4.0,https://neoauto.com/auto/usado/jeep-compass-sport-2007-1676004,0
2311,25500.0,2018.0,42500.0,Automática - Secuencial,Gasolina,2400.0,Camionetas Suv,Honda,Delantera,4.0,https://neoauto.com/auto/usado/honda-cr-v-2018-1687536,2
2312,22000.0,2023.0,8500.0,Mecánica,Diesel,2000.0,Pick Up,Jac,4x4,4.0,https://neoauto.com/auto/usado/jac-t8-2023-1687457,2
2313,19000.0,2017.0,49067.0,Automática - Secuencial,Gasolina,2000.0,Sedan,Subaru,4x4,4.0,https://neoauto.com/auto/usado/subaru-impreza-2017-1687415,1
2314,21200.0,2018.0,44000.0,Automática,Gasolina,1998.0,Camionetas Suv,Mitsubishi,4x2,4.0,https://neoauto.com/auto/usado/mitsubishi-outlander-2018-1687348,2
2315,24900.0,2016.0,52402.5,Automática - Secuencial,Gasolina,2000.0,Sedan,Bmw,Posterior,4.0,https://neoauto.com/auto/usado/bmw-528-i-2016-1687311,2
2316,32900.0,2020.0,20000.0,Automática - Secuencial,Gas,2000.0,Camionetas Suv,Mazda,AWD,4.0,https://neoauto.com/auto/usado/mazda-cx-5-2020-1687301,2
2317,21000.0,2017.0,35000.0,Mecánica,Gasolina,1600.0,Hatchback,Bmw,Posterior,4.0,https://neoauto.com/auto/usado/bmw-120i-2017-1668470,3
2318,14900.0,2020.0,63000.0,Automática - Secuencial,Gasolina,1500.0,Camionetas Suv,Mg,4x2,4.0,https://neoauto.com/auto/usado/mg-zs-2020-1687255,3
2319,39900.0,2016.0,58000.0,Automática - Secuencial,Gasolina,2700.0,Camionetas Suv,Toyota,4x4,4.0,https://neoauto.com/auto/usado/toyota-land-cruiser-prado-2016-1687220,2
2320,6200.0,2013.0,90000.0,Mecánica,Gasolina,1200.0,Hatchback,Chevrolet,Delantera,4.0,https://neoauto.com/auto/usado/chevrolet-spark-gt-2013-1687202,0
2321,20500.0,2019.0,25000.0,Automática - Secuencial,Gasolina,1500.0,Camionetas Suv,Toyota,4x2,4.0,https://neoauto.com/auto/usado/toyota-rush-2019-1660793,3
2322,12800.0,2014.0,78000.0,Automática - Secuencial,Gasolina,1800.0,Sedan,Volkswagen,4x2,4.0,https://neoauto.com/auto/usado/volkswagen-passat-2014-1687165,0
2323,13800.0,2018.0,28000.0,Mecánica,Gasolina,2000.0,Sedan,Volkswagen,4x2,4.0,https://neoauto.com/auto/usado/volkswagen-jetta-2018-1687126,3
2324,18800.0,2016.0,59000.0,Automática - Secuencial,Gasolina,2400.0,Camionetas Suv,Nissan,4x4,4.0,https://neoauto.com/auto/usado/nissan-x-trail-2016-1687041,1
2325,18500.0,2014.0,58256.0,Mecánica,Gasolina,2500.0,Camionetas Suv,Toyota,4x2,4.0,https://neoauto.com/auto/usado/toyota-rav4-2014-1687106,1
2326,16000.0,2014.0,46900.0,Automática - Secuencial,Gasolina,1600.0,Sedan,Mercedes Benz,4x2,4.0,https://neoauto.com/auto/usado/mercedes-benz-c-180-2014-1687089,3
2327,23500.0,2016.0,42000.0,Automática,Gasolina,2000.0,Camionetas Suv,Kia,4x4,4.0,https://neoauto.com/auto/usado/kia-sorento-2016-1687071,2
2328,16999.0,2019.0,70000.0,Automática - Secuencial,Gasolina,1800.0,Sedan,Toyota,4x2,4.0,https://neoauto.com/auto/usado/toyota-corolla-2019-1687067,3
2329,25000.0,2020.0,37500.0,Automática - Secuencial,Gasolina,2000.0,Camionetas Suv,Mazda,4x2,4.0,https://neoauto.com/auto/usado/mazda-cx-5-2020-1687027,2
2330,7500.0,2009.0,114000.0,Automática - Secuencial,Gasolina,1600.0,Hatchback,Peugeot,4x2,4.0,https://neoauto.com/auto/usado/peugeot-207-compact-2009-1687026,0
2331,33000.0,2018.0,52402.5,Automática,Gasolina,2000.0,Camionetas Suv,Mercedes Benz,4x2,4.0,https://neoauto.com/auto/usado/mercedes-benz-glc-250-4matic-2018-1686993,2
2332,19500.0,2017.0,52402.5,Automática,Gasolina,2000.0,Camionetas Suv,Kia,4x2,4.0,https://neoauto.com/auto/usado/kia-sportage-2017-1686973,1
2333,8000.0,2011.0,52402.5,Automática,Gasolina,2000.0,Hatchback,Chevrolet,4x2,4.0,https://neoauto.com/auto/usado/chevrolet-aveo-2011-1686762,0
2334,18000.0,2022.0,44000.0,Mecánica,Gas GLP,1329.0,Sedan,Toyota,4x2,4.0,https://neoauto.com/auto/usado/toyota-yaris-2022-1686929,3
2335,20000.0,2018.0,92264.0,Mecánica,Diesel,2198.0,Vans,Citroen,4x2,4.0,https://neoauto.com/auto/usado/citroen-jumper-2018-1686872,1
2336,19500.0,2017.0,65000.0,Automática,Gasolina,2400.0,Camionetas Suv,Nissan,4x2,4.0,https://neoauto.com/auto/usado/nissan-x-trail-2017-1686247,1
2337,17490.0,2019.0,38000.0,Automática - Secuencial,Gasolina,1998.0,Hatchback,Mazda,4x2,4.0,https://neoauto.com/auto/usado/mazda-3-sport-2019-1686791,3
2338,9000.0,2012.0,100000.0,Mecánica,Gasolina,2000.0,Camionetas Suv,Ford,4x2,4.0,https://neoauto.com/auto/usado/ford-ecosport-2012-1686756,0
2339,40000.0,2022.0,4900.0,Automática,Gasolina,2000.0,Camionetas Suv,Volkswagen,4x4,4.0,https://neoauto.com/auto/usado/volkswagen-tiguan-allspace-2022-1686793,2
2340,17600.0,2018.0,49800.0,Automática - Secuencial,Gasolina,2000.0,Camionetas Suv,Mazda,4x2,4.0,https://neoauto.com/auto/usado/mazda-cx-3-2018-1686688,1
2341,17900.0,2013.0,48000.0,Automática,Gasolina,1800.0,Sedan,Mercedes Benz,4x2,4.0,https://neoauto.com/auto/usado/mercedes-benz-c-200-2013-1686633,1
2342,20500.0,2018.0,27000.0,Automática - Secuencial,Gasolina,2000.0,Camionetas Suv,Mazda,AWD,4.0,https://neoauto.com/auto/usado/mazda-cx-3-2018-1673797,2
2343,8000.0,2013.0,50200.0,Mecánica,Gasolina,1600.0,Camionetas Suv,Renault,4x2,4.0,https://neoauto.com/auto/usado/renault-stepway-2013-1686412,0
2344,15990.0,2017.0,82000.0,Automática - Secuencial,Gasolina,1800.0,Hatchback,Hyundai,Delantera,4.0,https://neoauto.com/auto/usado/hyundai-i30-2017-1686389,1
2345,21500.0,2020.0,28000.0,Automática - Secuencial,Gasolina,1500.0,Camionetas Suv,Toyota,4x2,4.0,https://neoauto.com/auto/usado/toyota-rush-2020-1657114,3
2346,6500.0,2015.0,127600.0,Mecánica,Dual,1500.0,Sedan,Dongfeng,4x2,4.0,https://neoauto.com/auto/usado/dongfeng-s30-2015-1686376,0
